name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Gresik,3/19/2020,31.4,26.4,28.5,39.7,26.4,33.3,25,82,1.3,100,8.33,rain,0,0,28.1,17.8,97.3,1010.7,84.1,8.4,189.8,16.5,7,,2020-03-19T05:33:31,2020-03-19T17:40:37,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96933099999,96935099999,remote"
Gresik,3/20/2020,32.7,25.2,28.6,40.2,25.2,32.4,24.8,80.4,11.4,100,45.83,rain,0,0,21.2,11.2,88.5,1011.1,83.1,8.1,235,20.4,8,,2020-03-20T05:33:25,2020-03-20T17:40:08,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96933099999,96935099999,remote"
Gresik,3/21/2020,31.8,26.1,29.1,40,26.1,34.2,25.2,79.9,0.6,100,20.83,rain,0,0,19.8,10.5,2.1,1011.6,74.3,8.3,256.9,22.1,9,,2020-03-21T05:33:19,2020-03-21T17:39:38,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96933099999,96935099999,remote"
Gresik,3/22/2020,31.8,26.2,29.2,38.9,26.2,34.6,25.1,78.8,0.7,100,4.17,rain,0,0,20.9,13.3,95.7,1011.1,61.5,8.7,247.3,21.4,8,,2020-03-22T05:33:13,2020-03-22T17:39:08,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"96933099999,96935099999,remote"
Gresik,3/23/2020,33.7,24.9,28,41.4,24.9,31.4,24.8,83.4,4.6,100,8.33,rain,0,0,22,10.3,229.2,1010.6,86.4,8.4,211.3,18.3,8,,2020-03-23T05:33:07,2020-03-23T17:38:38,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96933099999,96935099999,remote"
Gresik,3/24/2020,32,25.3,28.3,39.1,25.3,32,24.9,82.5,6.6,100,33.33,rain,0,0,21.2,14.8,82.5,1009.4,87.4,7.5,239.7,20.5,9,,2020-03-24T05:33:01,2020-03-24T17:38:08,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96933099999,96935099999,remote"
Gresik,3/25/2020,32.8,26.1,29,40.5,26.1,33.5,25,79.9,1,100,4.17,rain,0,0,18,13,106,1008.7,56.8,7.2,253.9,21.9,9,,2020-03-25T05:32:55,2020-03-25T17:37:38,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96933099999,96935099999,remote"
Gresik,3/26/2020,33.5,26.1,29.7,41.5,26.1,34.7,24.9,76.6,0.6,100,20.83,rain,0,0,20.5,13,112,1008.8,52.9,8.7,279.5,24.2,9,,2020-03-26T05:32:48,2020-03-26T17:37:08,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96933099999,96935099999,remote"
Gresik,3/27/2020,33.2,26.6,29.6,40.9,26.6,34.9,25,77.1,50,100,4.17,rain,0,0,15.5,9.4,288.2,1009.4,90.1,7.9,232.1,19.9,9,,2020-03-27T05:32:42,2020-03-27T17:36:38,0.1,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"96933099999,96935099999,remote"
Gresik,3/28/2020,32.2,26.6,29.1,41,26.6,34.6,25.5,81.3,8.2,100,8.33,rain,0,0,22,11.6,292.1,1009.3,88.7,6.3,222.2,19.1,8,,2020-03-28T05:32:36,2020-03-28T17:36:09,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96933099999,96935099999,remote"
Gresik,3/29/2020,31.4,26.1,28.5,39.3,26.1,33.4,25.4,83.3,15,100,8.33,rain,0,0,19.4,9.7,85.7,1009,92.6,6.4,174.7,15.2,7,,2020-03-29T05:32:29,2020-03-29T17:35:39,0.16,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"96933099999,96935099999,remote"
Gresik,3/30/2020,32.7,25.7,29,41.2,25.7,34.1,25.1,80.1,8.6,100,37.5,rain,0,0,19.4,11.2,233.8,1009.1,77.8,8,233.6,20,8,,2020-03-30T05:32:23,2020-03-30T17:35:09,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96933099999,96935099999,remote"
Gresik,3/31/2020,34.4,27,29.3,41,30.6,34.6,25,78.3,3,100,12.5,rain,0,0,22,23.2,97.9,1009.6,58.1,9.1,237.9,20.5,9,,2020-03-31T05:32:17,2020-03-31T17:34:40,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96933099999,96935099999,remote"
Gresik,4/1/2020,31.7,26.7,29.2,38.9,26.7,34.5,25.1,79.2,1.4,100,25,rain,0,0,18.7,11.2,110.5,1009.6,83.8,8.4,210,18,8,,2020-04-01T05:32:11,2020-04-01T17:34:10,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96933099999,96935099999,remote"
Gresik,4/2/2020,32.4,27.4,29,40.2,31.5,34.9,25.5,81.8,7.9,100,54.17,rain,0,0,20.2,13,118.9,1009.5,68.5,9,203.9,17.6,8,,2020-04-02T05:32:05,2020-04-02T17:33:41,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96933099999,96935099999,remote"
Gresik,4/3/2020,32.4,26.4,29,41.4,26.4,34.2,25.2,80.4,5.5,100,29.17,rain,0,0,17.3,14.8,164.1,1009.8,72.8,8.5,258.4,22.2,9,,2020-04-03T05:31:59,2020-04-03T17:33:12,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96933099999,96935099999,remote"
Gresik,4/4/2020,32.9,25.4,28.8,42.8,25.4,33.9,25.5,82.8,10.4,100,8.33,rain,0,0,16.9,9.4,209.8,1010,86.3,6.8,191,16.4,7,,2020-04-04T05:31:53,2020-04-04T17:32:43,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96933099999,96935099999,remote"
Gresik,4/5/2020,31.3,24.9,28.3,39.7,24.9,32.5,25.4,84.8,27.6,100,12.5,rain,0,0,21.6,11.2,147.2,1010.3,95.4,6.6,162.6,13.9,7,,2020-04-05T05:31:47,2020-04-05T17:32:15,0.4,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"96933099999,96935099999,remote"
Gresik,4/6/2020,30.9,25.9,27.7,39.4,25.9,31.3,25.1,85.8,16,100,4.17,rain,0,0,20.2,24.1,234.4,1010.3,96.5,6.7,139,12,7,,2020-04-06T05:31:41,2020-04-06T17:31:46,0.44,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"96933099999,96935099999,remote"
Gresik,4/7/2020,33,25.1,27.9,40,25.1,30.9,24.8,84.1,5,100,50,rain,0,0,20.5,16.6,264.4,1009.9,86,7.4,192,16.5,8,,2020-04-07T05:31:36,2020-04-07T17:31:18,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96933099999,96935099999,remote"
Gresik,4/8/2020,31.8,25.7,27.8,39.9,25.7,30.8,24.6,83.6,1,100,4.17,rain,0,0,19.8,14.8,312.9,1010.5,89.2,6.7,176.2,15.2,7,,2020-04-08T05:31:31,2020-04-08T17:30:50,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"96933099999,96935099999,remote"
Gresik,4/9/2020,33,25.6,29,40,25.6,33.2,24.9,79.3,2,100,29.17,rain,0,0,17.3,14.8,133.4,1011.3,76.2,8.1,241,20.7,8,,2020-04-09T05:31:26,2020-04-09T17:30:23,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96933099999,96935099999,remote"
Gresik,4/10/2020,32.5,25.4,28.9,39.9,25.4,32.8,24.9,80,18,100,4.17,rain,0,0,17.3,16.6,104.9,1011.3,62.3,7.4,259,22.4,9,,2020-04-10T05:31:21,2020-04-10T17:29:55,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96933099999,96935099999,remote"
Gresik,4/11/2020,32,25.7,28.3,38,25.7,32.2,24.9,82.7,0.8,100,4.17,rain,0,0,19.4,13,265.8,1010.9,77.2,7.3,234.5,20.2,8,,2020-04-11T05:31:16,2020-04-11T17:29:28,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96933099999,96935099999,remote"
Gresik,4/12/2020,32.1,24.9,28.4,40.3,24.9,32.1,24.8,81.3,7.6,100,12.5,rain,0,0,17.6,13,197.4,1010.1,72,7.6,235.3,20.3,9,,2020-04-12T05:31:12,2020-04-12T17:29:02,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96933099999,96935099999,remote"
Gresik,4/13/2020,33,25.7,28.7,41.3,25.7,32.7,25,81.2,0.5,100,4.17,rain,0,0,23,20.5,116.4,1009.9,65.6,8.1,226.8,19.5,9,,2020-04-13T05:31:08,2020-04-13T17:28:36,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96933099999,96935099999,remote"
Gresik,4/14/2020,31.7,23.9,28.3,40.8,23.9,32.5,25.1,83.4,31.8,100,12.5,rain,0,0,22,13,149.2,1010.8,65.7,8.6,139.4,12.1,6,,2020-04-14T05:31:04,2020-04-14T17:28:10,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"96933099999,96935099999,remote"
Gresik,4/15/2020,33,26.1,29.4,42,26.1,35.4,25.7,80.6,16,100,8.33,rain,0,0,20.5,11.2,111.2,1011.1,52.3,7.9,242,20.9,9,,2020-04-15T05:31:00,2020-04-15T17:27:45,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96933099999,96935099999,remote"
Gresik,4/16/2020,33.5,27.2,29.5,42.2,31.2,36,25.7,80.2,1,100,4.17,rain,0,0,22.7,14.9,74.1,1010.2,59.9,8.1,229.4,19.8,8,,2020-04-16T05:30:57,2020-04-16T17:27:20,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"96933099999,96935099999,remote"
Gresik,4/17/2020,31.8,26.3,28.7,40.2,26.3,34,25.6,83.6,45.1,100,16.67,rain,0,0,23.8,10.1,118.4,1010.7,81.7,9.2,184.2,15.9,7,,2020-04-17T05:30:54,2020-04-17T17:26:55,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96933099999,96935099999,remote"
Gresik,4/18/2020,32.2,26.3,28.8,39.6,26.3,33.9,25.5,82.7,7.9,100,33.33,rain,0,0,23.4,12.6,104.1,1010.8,81.4,7.9,189,16.3,7,,2020-04-18T05:30:51,2020-04-18T17:26:31,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96933099999,96935099999,remote"
Gresik,4/19/2020,30.7,26.5,28.6,38.4,26.5,33.9,25.5,83.7,2,100,4.17,rain,0,0,19.8,11.2,305.9,1010.9,88.6,8.7,203.2,17.2,8,,2020-04-19T05:30:49,2020-04-19T17:26:07,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96933099999,96935099999,remote"
Gresik,4/20/2020,33.5,27.2,29.7,42.3,31.6,36.5,25.9,80.7,1.4,100,37.5,rain,0,0,16.6,13,114,1010.6,68.9,7.6,216.1,18.6,7,,2020-04-20T05:30:47,2020-04-20T17:25:44,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96933099999,96935099999,remote"
Gresik,4/21/2020,32.6,24.9,29.5,41.9,24.9,35.5,25.6,80.1,79,100,8.33,rain,0,0,24.5,18.4,97.7,1010,40.2,8.5,237.6,20.3,8,,2020-04-21T05:30:45,2020-04-21T17:25:22,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"96933099999,96935099999,remote"
Gresik,4/22/2020,33.2,27.4,30.2,41.2,31.8,37.1,25.8,78.2,8,100,4.17,rain,0,0,27,24.1,105.1,1009.9,32.2,8.2,255.8,22,9,,2020-04-22T05:30:44,2020-04-22T17:25:00,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"96933099999,96935099999,remote"
Gresik,4/23/2020,33.1,28.2,30.5,43.1,33.6,37.8,25.8,76.6,1.3,100,37.5,rain,0,0,30.6,22.3,105.5,1009.4,64.5,8.3,256.2,22.1,9,,2020-04-23T05:30:43,2020-04-23T17:24:38,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96933099999,96935099999,remote"
Gresik,4/24/2020,33.7,26.9,30.2,39.7,30.1,35.8,24.7,73.2,0,0,0,,0,0,22.3,14.8,114,1009.6,71.2,8.5,274.2,23.6,9,,2020-04-24T05:30:42,2020-04-24T17:24:17,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96933099999,96935099999,remote"
Gresik,4/25/2020,33.2,26.7,29.7,40.6,26.7,35.2,24.9,75.6,0.5,100,4.17,rain,0,0,29.9,18.4,106.3,1009.9,88.9,8.2,209,18.1,9,,2020-04-25T05:30:42,2020-04-25T17:23:57,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96933099999,96935099999,remote"
Gresik,4/26/2020,32.6,26.6,29.4,39.6,26.6,34.5,25.1,78.3,2,100,4.17,rain,0,0,31.7,20.5,104,1010,80.8,8.7,196.4,16.8,8,,2020-04-26T05:30:42,2020-04-26T17:23:37,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"96933099999,96935099999,remote"
Gresik,4/27/2020,33.7,26.9,30,39.5,30,35.2,24.6,73.8,0.4,100,12.5,rain,0,0,17.3,60.5,100.2,1010.4,58.9,8.6,251.3,21.7,9,,2020-04-27T05:30:43,2020-04-27T17:23:18,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96933099999,96935099999,remote"
Gresik,4/28/2020,32.1,27.7,29.2,38.8,31.2,34.4,24.7,77.1,3.1,100,20.83,rain,0,0,24.5,16.6,102.4,1010.4,87.7,8,218.6,18.7,8,,2020-04-28T05:30:44,2020-04-28T17:22:59,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96933099999,96935099999,remote"
Gresik,4/29/2020,32.8,25.4,28.7,40.2,25.4,33.1,24.6,78.9,57.5,100,20.83,rain,0,0,25.2,16.6,116.4,1010.1,73.6,8,230.6,19.9,8,,2020-04-29T05:30:46,2020-04-29T17:22:41,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96933099999,96935099999,remote"
Gresik,4/30/2020,32.3,25.2,29.1,38.1,25.2,33.3,24.3,76.1,7,100,4.17,rain,0,0,19.4,11.2,121.6,1010.6,71.9,8,193.7,16.7,9,,2020-04-30T05:30:47,2020-04-30T17:22:24,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"96933099999,96935099999,remote"
Gresik,5/1/2020,33.8,26.2,29.8,40.3,26.2,34.9,24.6,74.6,0.6,100,4.17,rain,0,0,18,16.6,113.7,1009.6,54.7,8.5,221.9,19,8,,2020-05-01T05:30:50,2020-05-01T17:22:07,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"96933099999,96935099999,remote"
Gresik,5/2/2020,33.9,26.6,29.8,38.4,26.6,34.1,23.8,71.1,3,100,4.17,rain,0,0,14.8,13.1,108.6,1008.9,72.6,7.9,217.5,18.8,8,,2020-05-02T05:30:52,2020-05-02T17:21:51,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96933099999,96935099999,remote"
Gresik,5/3/2020,32.5,25.9,29.3,38.8,25.9,34.2,24.7,77,3,100,4.17,rain,0,0,18.7,14.8,114.7,1009.6,93.4,7.6,227.1,19.5,9,,2020-05-03T05:30:55,2020-05-03T17:21:36,0.35,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"96933099999,96935099999,remote"
Gresik,5/4/2020,33,27.6,29.9,40.7,31.2,35.9,25.1,76.2,0,0,0,,0,0,25.6,18.4,109,1010.3,67.5,8.1,237,20.4,8,,2020-05-04T05:30:59,2020-05-04T17:21:21,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96933099999,96935099999,remote"
Gresik,5/5/2020,33.2,27.1,29.7,40.3,31.2,35.8,25.4,78.3,64,100,12.5,rain,0,0,24.8,16.6,119.5,1010,59.4,7.3,235.1,20.3,8,,2020-05-05T05:31:03,2020-05-05T17:21:07,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"96933099999,96935099999,remote"
Gresik,5/6/2020,33.3,26.9,30.1,39.8,30.1,36.2,25.2,76,0.1,100,4.17,rain,0,0,22.7,14.8,114.9,1009.8,43.9,7.6,246.3,21.3,8,,2020-05-06T05:31:07,2020-05-06T17:20:53,0.46,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"96933099999,96935099999,remote"
Gresik,5/7/2020,34.3,26.1,30.2,41,26.1,35.5,24.8,74.4,0,0,0,,0,0,24.8,20.5,113.2,1009.5,35.6,8.2,258.3,22.3,9,,2020-05-07T05:31:12,2020-05-07T17:20:41,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96933099999,96935099999,remote"
Gresik,5/8/2020,33.5,27.2,30.5,42.2,32,37.5,25.7,76.4,3.9,100,16.67,rain,0,0,34.6,25.9,103.9,1009.2,54.3,9.2,244.9,21.1,8,,2020-05-08T05:31:18,2020-05-08T17:20:29,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96933099999,96935099999,remote"
Gresik,5/9/2020,33.7,24.3,28.6,41.2,24.3,32.5,24.6,79.8,9,100,12.5,rain,0,0,24.8,24.1,86.8,1010.2,90.3,8.2,197.7,17,7,,2020-05-09T05:31:23,2020-05-09T17:20:17,0.56,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"96933099999,96935099999,remote"
Gresik,5/10/2020,32.7,25.4,29.1,40.3,25.4,34.3,25.2,80.2,8,100,4.17,rain,0,0,25.6,20.5,100.6,1010.2,84.6,8.2,141.8,12.3,6,,2020-05-10T05:31:30,2020-05-10T17:20:07,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96933099999,96935099999,remote"
Gresik,5/11/2020,32.7,26.1,28.6,40.6,26.1,33.7,25.4,83.4,46,100,16.67,rain,0,0,22.3,17.8,121.9,1010.5,86.1,9.2,109.3,9.5,5,,2020-05-11T05:31:36,2020-05-11T17:19:57,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"96933099999,96935099999,remote"
Gresik,5/12/2020,32.7,26.4,29.6,38.2,26.4,34.3,24.5,75.3,0.5,100,4.17,rain,0,0,19.4,18.4,108.7,1009.8,64.7,8.1,196.9,16.9,8,,2020-05-12T05:31:43,2020-05-12T17:19:48,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"96933099999,96935099999,remote"
Gresik,5/13/2020,33.8,27.7,30,39,32.1,35.2,24.5,73.1,2,100,4.17,rain,0,0,22.3,22.3,114.1,1009.9,35.8,8.8,240.8,20.9,8,,2020-05-13T05:31:51,2020-05-13T17:19:39,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"96933099999,96935099999,remote"
Gresik,5/14/2020,33,27.4,29.7,37.7,31.3,34.7,24.4,74.2,0,0,0,,0,0,22.7,18.4,123.4,1009.4,80.6,9.3,242.7,20.9,8,,2020-05-14T05:31:59,2020-05-14T17:19:31,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96933099999,96935099999,remote"
Gresik,5/15/2020,33.2,25.7,29.7,37.9,25.7,34,24,72.6,0,0,0,,0,0,25.6,16.6,114.8,1008.3,86.6,7.5,247.5,21.4,9,,2020-05-15T05:32:07,2020-05-15T17:19:24,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96933099999,96935099999,remote"
Gresik,5/16/2020,34.4,27.2,30.1,41.7,30.7,35.6,24.7,73.5,0,0,0,,0,0,24.1,20.5,101.2,1007.1,65,7.9,247.1,21.4,8,,2020-05-16T05:32:16,2020-05-16T17:19:18,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96933099999,96935099999,remote"
Gresik,5/17/2020,33.8,27.1,30.3,40.6,30.6,36.3,25,73.8,0,0,0,,0,0,22.7,21.5,117.7,1007,77.7,8,237,20.3,8,,2020-05-17T05:32:25,2020-05-17T17:19:13,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96933099999,96935099999,remote"
Gresik,5/18/2020,32.3,27.1,29.2,39.1,30.6,34.5,25,78.6,5.2,100,33.33,rain,0,0,24.8,9.7,110.7,1008.1,86.9,7.6,184.1,15.9,7,,2020-05-18T05:32:34,2020-05-18T17:19:08,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96933099999,96935099999,remote"
Gresik,5/19/2020,32.6,26.1,28.8,40.2,26.1,33,24.8,79.3,6.7,100,33.33,rain,0,0,23.8,18.4,135.8,1008.8,77.7,8.5,179.2,15.6,8,,2020-05-19T05:32:44,2020-05-19T17:19:04,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96933099999,96935099999,remote"
Gresik,5/20/2020,32.6,26.2,28.8,42.2,26.2,34.1,25.3,82.1,0.8,100,8.33,rain,0,0,28.4,20.5,104.9,1008.9,59.3,9.2,195.6,16.8,7,,2020-05-20T05:32:55,2020-05-20T17:19:00,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96933099999,96935099999,remote"
Gresik,5/21/2020,29,24.9,27.7,34.6,24.9,32.1,25.2,86.3,4.9,100,8.33,rain,0,0,23.4,14.8,177.9,1009.6,87.1,7.9,160.9,13.9,6,,2020-05-21T05:33:05,2020-05-21T17:18:57,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"96933099999,96935099999,remote"
Gresik,5/22/2020,32.9,26.1,28.8,42.8,26.1,34.4,25.6,83.2,7,100,4.17,rain,0,0,16.9,14.8,53.8,1010.1,83.9,7.2,158.8,13.7,7,,2020-05-22T05:33:16,2020-05-22T17:18:55,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96933099999,96935099999,remote"
Gresik,5/23/2020,34.1,26.1,29.7,43.4,26.1,36.4,26,80.9,0.5,100,4.17,rain,0,0,24.5,9.4,288.9,1010.1,42.1,8.2,214.8,18.4,8,,2020-05-23T05:33:28,2020-05-23T17:18:54,0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96933099999,96935099999,remote"
Gresik,5/24/2020,33,26.1,29.7,40.8,26.1,35.5,25.4,78.2,0.5,100,16.67,rain,0,0,15.5,11.2,60,1011,27.8,7.4,222.7,19.2,8,,2020-05-24T05:33:39,2020-05-24T17:18:53,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96933099999,96935099999,remote"
Gresik,5/25/2020,33.7,26.9,30,42.5,30.1,36.3,25.5,77.5,1.3,100,33.33,rain,0,0,18.4,14.8,75.1,1011.6,43.8,8,199.1,17.3,8,,2020-05-25T05:33:51,2020-05-25T17:18:53,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96933099999,96935099999,remote"
Gresik,5/26/2020,33,24.7,28.6,40.5,24.7,33.1,25.1,82.2,132.5,100,20.83,rain,0,0,16.9,18.4,159.2,1011.3,81.7,8.6,172.3,14.9,7,,2020-05-26T05:34:03,2020-05-26T17:18:54,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96933099999,96935099999,remote"
Gresik,5/27/2020,32.4,24.9,28.3,40.7,24.9,32.2,25,82.9,6.5,100,41.67,rain,0,0,20.5,14.8,140.8,1011.8,77.4,7.4,181.2,15.7,7,,2020-05-27T05:34:16,2020-05-27T17:18:56,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96933099999,96935099999,remote"
Gresik,5/28/2020,30.9,23.4,26.9,37.7,23.4,29.3,24.5,87,82.5,100,16.67,rain,0,0,16.9,27.7,238.6,1012.3,95.4,5.3,107.3,9.2,5,,2020-05-28T05:34:29,2020-05-28T17:18:58,0.19,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"96933099999,96935099999,remote"
Gresik,5/29/2020,31.9,24.8,28.3,39.4,24.8,31.7,24.5,80.2,1.1,100,8.33,rain,0,0,21.2,18.4,129.7,1011.9,87.6,8.6,180.8,15.8,7,,2020-05-29T05:34:42,2020-05-29T17:19:00,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"96933099999,96935099999,remote"
Gresik,5/30/2020,32.2,27.2,29.2,40.6,30.7,35,25.3,79.9,1.2,100,29.17,rain,0,0,25.9,13,112.8,1011.8,47.8,7.8,218.8,18.9,8,,2020-05-30T05:34:55,2020-05-30T17:19:04,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96933099999,96935099999,remote"
Gresik,5/31/2020,31.2,25.7,28.8,38.6,25.7,34.6,25.9,84.6,41,100,16.67,rain,0,0,29.9,14.8,114.9,1012.6,94.7,7.3,163.1,13.9,6,,2020-05-31T05:35:09,2020-05-31T17:19:08,0.3,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"96933099999,96935099999,remote"
Gresik,6/1/2020,32.2,25.4,28.6,38.6,25.4,33.2,25.3,82.9,0.7,100,20.83,rain,0,0,20.9,11.2,70.5,1011.8,92.3,7.6,153.1,13.2,6,,2020-06-01T05:35:23,2020-06-01T17:19:12,0.34,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"96933099999,96935099999,remote"
Gresik,6/2/2020,31.1,24.6,28.5,37.1,24.6,32.7,24.7,79.9,1,100,4.17,rain,0,0,17.3,12.5,121,1011.6,82.6,9.2,173.3,15,6,,2020-06-02T05:35:36,2020-06-02T17:19:17,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"96933099999,96935099999,remote"
Gresik,6/3/2020,32,26.7,29.2,37.9,26.7,33.6,24.3,75.2,0,0,0,,0,0,33.8,33.5,106.8,1011.7,46.4,7.6,235.3,20.3,8,,2020-06-03T05:35:51,2020-06-03T17:19:23,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96933099999,96935099999,remote"
Gresik,6/4/2020,32.2,25.4,28.9,36.9,25.4,32.4,23.8,74.6,0,0,0,,0,0,32,26,117.6,1011.3,25.7,8,236.1,20.4,8,,2020-06-04T05:36:05,2020-06-04T17:19:30,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96933099999,96935099999,remote"
Gresik,6/5/2020,32.4,25.2,28.9,36.1,25.2,32.4,23.6,74.2,0,0,0,,0,0,14.8,13,125.6,1010.9,37,8.2,239.4,20.7,9,,2020-06-05T05:36:19,2020-06-05T17:19:36,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96933099999,96935099999,remote"
Gresik,6/6/2020,32,25.1,28.8,37.3,25.1,32.1,23.9,75.7,0.1,100,4.17,rain,0,0,14,18.4,134.6,1010.6,78.9,7.7,224.2,19.4,8,,2020-06-06T05:36:34,2020-06-06T17:19:44,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96933099999,96935099999,remote"
